SK_ID_CURR,TARGET
101079,0.7387863121614967
101087,0.037502051534547845
101090,0.4032660430001641
101092,0.7658542589857213
101097,0.8394222878713278
101099,0.29675857541441
101107,0.8479484654521581
101118,0.4450927293615624
101125,0.7592893484326276
101126,0.05926883308714919
101128,0.0628877400295421
101136,0.49256934186771706
101140,0.9243804365665518
101149,0.6417569341867717
101160,0.8676678155260136
101169,0.8768627933694404
101181,0.5002872148366978
101186,0.059752995240439845
101190,0.3664122763827343
101193,0.702695716395864
101194,0.8734654521582143
101198,0.8911086492696536
101200,0.27498769079271296
101204,0.1553257836861973
101211,0.7181889053011653
101213,0.4879287707204989
101223,0.2890571147218119
101225,0.8494789102248482
101237,0.46942803216806167
101243,0.6954743147874609
101244,0.7099089118660759
101258,0.3361726571475464
101259,0.8570983095355326
101268,0.8862506154603642
101269,0.36123420318398164
101271,0.2181848022320696
101279,0.35931806991629733
101281,0.9464877728540948
101287,0.38215985557196785
101292,0.47274741506646967
101294,0.30628590185458726
101296,0.7647628426062695
101297,0.17154931889053013
101299,0.18478992286230103
101301,0.3336082389627441
101305,0.774597899228623
101308,0.9550919087477433
101318,0.04263088790415231
101327,0.9383349745609716
101329,0.06971935007385524
101332,0.6683530280649925
101337,0.39322583292302643
101343,0.28208189725914984
101345,0.22024043984900704
101346,0.09745199409158052
101353,0.21509519120301987
101354,0.8767314951583784
101355,0.872250943705892
101356,0.22843837190218283
101362,0.587436402429017
101363,0.9953922534055473
101365,0.23028885606433613
101366,0.5789225340554734
101367,0.9677047431478747
101368,0.05011898900377482
101374,0.8620096832430659
101380,0.14236829148202856
101383,0.4441285081240768
101398,0.21921877564418182
101399,0.9355530937140981
101401,0.9309494501887411
101412,0.6978458887247662
101426,0.6163055965862465
101427,0.9702158214344329
101428,0.9245445593303792
101429,0.8775356967011324
101434,0.28024782537337933
101440,0.9536024946660101
101448,0.7026669949121944
101449,0.5574511734777614
101465,0.4105079599540456
101467,0.21132036763499093
101472,0.6524331199737403
101478,0.8896028229115379
101497,0.6296446742163139
101504,0.34297964877728543
101547,0.09089118660758247
101548,0.7359921221073362
101555,0.6805063187264073
101570,0.11425406203840473
101572,0.46891104546200557
101578,0.5724519940915805
101580,0.8029870343016577
101588,0.8210364352535696
101602,0.48189725914984405
101610,0.7590882980469391
101614,0.3863819136714262
101616,0.3290169046446742
101643,0.8253569670113244
101644,0.48489249958969305
101649,0.271590349581487
101650,0.6872558673888068
101665,0.09297554570818972
101667,0.782328081404891
101669,0.6160471032332184
101674,0.710036107008042
101675,0.027814705399638935
101678,0.7806294107992778
101682,0.2616732315772198
101686,0.28350566223535206
101697,0.9609592975545708
101700,0.9896930904316429
101711,0.30101756113572953
101714,0.4312859018545872
101715,0.9540045954373871
101728,0.23099868701788936
101732,0.5362054817003119
101757,0.7480223206958805
101758,0.29730428360413585
101759,0.5620301985885442
101762,0.16067208271787295
101764,0.7129656983423601
101780,0.931536189069424
101784,0.10912112259970458
101789,0.19551124240932216
101816,0.57040866568193
101819,0.6088544231084851
101827,0.03440013129821106
101863,0.570552273100279
101867,0.29237649762021994
101870,0.08572952568521254
101873,0.9142335466929263
101878,0.6344945018874117
101879,0.7838708353848679
101880,0.16671180042671918
101887,0.34415312653865093
101897,0.11962497948465452
101901,0.6643853602494666
101903,0.9309740686033151
101920,0.3935130477597243
101921,0.2207533234859675
101922,0.7152921385196126
101961,0.8213359592975545
101962,0.07859428852781881
101971,0.4490316756934187
101976,0.9896889873625472
102002,0.8126046282619399
102005,0.38079353356310525
102007,0.9590800919087478
102017,0.1832143443295585
102019,0.9045051698670605
102029,0.15684802232069586
102051,0.8863613983259478
102052,0.036086492696537006
102054,0.2712456917774495
102062,0.6160060725422616
102067,0.859412440505498
102068,0.8977227966518956
102070,0.69255703266043
102090,0.7018956179222058
102092,0.3874076809453471
102099,0.6793164286886593
102100,0.3511980961759396
102112,0.8604669292630889
102113,0.2610413589364845
102122,0.9042097488921714
102123,0.40999507631708526
102125,0.23175775480059083
102126,0.9612383062530774
102146,0.11119317249302478
102147,0.6880190382406041
102151,0.5458435910060725
102158,0.8772731002790087
102159,0.2282947644838339
102162,0.37059330379123584
102165,0.41802888560643364
102166,0.18325537502051537
102174,0.02884047267355982
102193,0.8937058920072215
102198,0.46662973904480554
102205,0.8308509765304448
102206,0.04661496799606105
102218,0.2853725586738881
102221,0.4252625964221238
102230,0.6735885442310848
102238,0.19438289840800918
102248,0.5024454291810274
102252,0.9636303955358607
102259,0.5561669128508124
102262,0.8555391432791728
102273,0.4286599376333497
102286,0.8293615624487116
102293,0.009449368127359265
102294,0.3548744460856721
102296,0.6503241424585591
102298,0.8141391761037257
102303,0.18077301821762679
102309,0.5974602002297719
102315,0.36642868865911704
102340,0.6709502708025603
102342,0.47698178237321515
102344,0.26034794025931396
102346,0.7661907106515673
102347,0.07485639258165108
102374,0.5477351058591827
102380,0.4390201870999507
102387,0.15054570818972593
102393,0.40320449696372884
102403,0.16275233874938455
102413,0.4561299852289512
102414,0.016601017561135727
102415,0.47284588872476613
102416,0.7405424257344494
102439,0.37439274577383885
102441,0.33622189397669455
102443,0.150648284917118
102444,0.7698711636303955
102445,0.759646315443952
102448,0.3592852453635319
102449,0.6181109469883473
102450,0.9463523715739373
102456,0.09897012965698342
102458,0.80096011816839
102459,0.6080994583948793
102465,0.33528229115378305
102470,0.9620219924503529
102471,0.20863285737731824
102475,0.2788527818808469
102476,0.9325373379287707
102506,0.38529049729197434
102509,0.3531429509272936
102519,0.2627933694403414
102522,0.508751846381093
102545,0.2839323814213031
102549,0.45709010339734124
102562,0.09624158870835385
102563,0.17184063679632366
102568,0.7804940095191203
102582,0.4719473165928114
102592,0.029152305924831774
102597,0.726296569834236
102605,0.295954373871656
102614,0.28485146889873625
102617,0.8707656326932546
102634,0.2729812900049237
102652,0.25231002790086987
102655,0.08808468734613492
102671,0.6774782537337929
102694,0.9528762514360741
102701,0.5554734941736419
102703,0.04933530280649927
102704,0.26619481372066306
102713,0.04794025931396685
102720,0.7282044969637288
102731,0.20992942721155422
102733,0.30631462333825704
102749,0.19306991629739045
102755,0.8400869850648285
102763,0.04072296077465944
102770,0.47835220745117346
102772,0.6911989167897588
102799,0.7570285573609061
102838,0.10572378138847857
102854,0.292959133431807
102862,0.9186525521089776
102863,0.41127113080584277
102867,0.06787296898079764
102868,0.058419497784342696
102878,0.6154890858362055
102887,0.2617142622681766
102898,0.9831281798785492
102904,0.7964139176103726
102912,0.5024823568028886
102919,0.42605859182668643
102927,0.78721483669785
102932,0.6649105530937142
102933,0.6106433612342032
102935,0.03555309371409815
102958,0.618348924995897
102969,0.9585548990645003
102971,0.29294272115542425
102975,0.7361439356638767
102979,0.31518545872312487
102982,0.02176267848350566
102987,0.9681109469883472
102989,0.3446783193828984
102995,0.585192023633678
102996,0.059670933858526176
103000,0.3378959461677335
103001,0.8908009190874774
103004,0.22575086164451008
103010,0.14413261119317247
103025,0.9786968652552108
103029,0.0991752831117676
103046,0.6363696044641391
103056,0.33145002461841455
103062,0.6941490234695552
103078,0.23136386016740523
103083,0.17181191531265386
103092,0.47526669949121947
103096,0.5462046610864927
103097,0.6452691613326769
103102,0.9805555555555555
103112,0.6747743311997374
103132,0.34569588051862793
103144,0.6538856064336124
103145,0.8475997045790251
103146,0.04169949121943213
103147,0.7300590841949779
103158,0.27374446085672083
103171,0.7430576070901034
103173,0.38678811751189884
103184,0.19926555063187265
103195,0.8667364188412933
103196,0.7956958805186278
103206,0.2730756605941244
103230,0.8201665846052847
103231,0.8874281962908256
103232,0.15019284424749713
103239,0.7241424585590021
103240,0.8226530444772688
103243,0.11524700475956016
103252,0.8093467913999672
103258,0.4764278680452979
103259,0.8167815526013458
103279,0.12430247825373379
103280,0.04703758411291647
103286,0.6029377974725094
103287,0.9749507631708518
103290,0.11630149351715083
103298,0.2928565567044149
103315,0.022058099458394875
103319,0.2145125553914328
103334,0.9614803873297226
103336,0.38759231905465286
103345,0.5641104546200558
103368,0.19407106515673725
103371,0.9387616937469226
103377,0.08752666994912194
103398,0.19776382734285244
103404,0.7689849007057279
103408,0.8877482356802887
103410,0.48007139340226485
103418,0.16187838503200394
103420,0.9101509929427212
103432,0.7020146069259806
103433,0.10756195634334483
103436,0.2614844903988183
103440,0.21487772854094864
103453,0.3660635155096012
103459,0.23570080420154274
103460,0.4145371738060069
103461,0.07238224191695389
103462,0.2500492368291482
103473,0.7909322172985392
103474,0.15847694075168225
103475,0.9069629082553751
103478,0.6952445429181028
103480,0.5939028393238143
103484,0.2750451337600525
103494,0.8951542753979976
103513,0.4857418348924996
103515,0.7568931560807484
103516,0.8227310027900869
103525,0.7764771048744461
103541,0.8782086000328246
103544,0.062149187592319056
103562,0.9911004431314623
103570,0.9429878549154768
103572,0.9056335138683734
103574,0.27015427539799775
103575,0.49177334646315446
103591,0.8454045626128345
103594,0.02474560971606762
103609,0.6250984736582964
103613,0.8979361562448711
103614,0.5873297226325291
103615,0.5595232233710815
103624,0.5982644017725258
103625,0.8937920564582308
103628,0.952166420482521
103629,0.11406942392909897
103647,0.7167897587395371
103648,0.7193664861316266
103651,0.31907927129492863
103658,0.3643484326276054
103668,0.7122886919415724
103669,0.41115624487116365
103676,0.28907352699819466
103682,0.4807360905957656
103683,0.6386919415722961
103689,0.38700558017397013
103725,0.6055719678319383
103733,0.7372845888724765
103744,0.5189397669456753
103762,0.9140940423436732
103771,0.9889135073034631
103773,0.017807319875266698
103783,0.4989249958969309
103784,0.5918554078450681
103808,0.08777285409486295
103812,0.5127441326111932
103813,0.7835179714426391
103814,0.48261529624158866
103818,0.6099089118660759
103824,0.1126333497456097
103828,0.023038732972263252
103830,0.9152962415887083
103840,0.13040374199901525
103842,0.8250779583128179
103847,0.9066756934186772
103848,0.9258206138191366
103851,0.4119973740357788
103854,0.7019038240603972
103857,0.81392581651075
103861,0.11024946660101756
103862,0.391428688659117
103865,0.1983054324634827
103870,0.05400459543738717
103876,0.22134006236665024
103891,0.9688207779419005
103908,0.7023756770064008
103914,0.7853028064992615
103918,0.7211759396028229
103940,0.14564254062038406
103963,0.6806294107992779
103966,0.28242655506318726
103971,0.8781060233054323
103980,0.6826727392089282
103984,0.5758575414409979
103985,0.2977720334810438
103998,0.9449655342195963
104019,0.14451829968816676
104026,0.1872640735269982
104035,0.7947480715575249
104044,0.3920359428852782
104045,0.6417035942885279
104047,0.9063966847201708
104051,0.33873297226325294
104058,0.4350935499753816
104063,0.19784178565567045
104066,0.9469760380764812
104087,0.2766494337764648
104089,0.7172369932709667
104095,0.4510955194485475
104098,0.7042261611685542
104104,0.37906203840472674
104110,0.9833784670933859
104120,0.45316756934186775
104122,0.5758739537173806
104131,0.48370671262104054
104132,0.5468611521418021
104135,0.3499466601017561
104136,0.2740809125225669
104149,0.5774577383883144
104150,0.7394756277695717
104156,0.9861562448711636
104165,0.8209748892171344
104175,0.10718037091744624
104179,0.6834400131298211
104184,0.6772238634498605
104206,0.2893197111439356
104216,0.978372722796652
104230,0.8759437058920072
104257,0.2760257672739209
104272,0.19532660430001642
104273,0.5209871984244214
104278,0.3843960282291154
104294,0.6670769735762351
104295,0.2651813556540292
104297,0.5290292138519612
104298,0.6152593139668472
104308,0.38657065484982767
104318,0.4759313966847202
104319,0.8010298703430166
104320,0.7215205974068604
104327,0.8391925160019694
104334,0.6159404234367306
104344,0.45315526013458063
104350,0.3316880026259642
104351,0.8695675365173149
104354,0.45256031511570655
104369,0.6126702773674708
104376,0.8048826522238633
104381,0.48301329394387
104384,0.6995281470539965
104391,0.26078696865255213
104394,0.31308879041523063
104398,0.959141637945183
104402,0.03193008370260955
104408,0.6373625471852946
104409,0.0782701460692598
104410,0.9993722304283603
104412,0.5262719514196619
104417,0.7772854094862958
104424,0.5574881010996225
104426,0.11153783029706221
104435,0.48002215657311664
104445,0.31090185458723124
104458,0.20897751518135566
104460,0.3398941408173313
104466,0.10635975709830953
104472,0.5632816346627277
104473,0.5331651075004102
104479,0.12962415887083537
104480,0.09123994748071557
104482,0.44402593139668467
104499,0.09489167897587394
104501,0.13450681109469884
104502,0.11083210241260462
104506,0.6838790415230592
104510,0.008472837682586574
104512,0.49942967339569994
104520,0.9532660430001642
104528,0.4576317085179714
104529,0.1215041851304776
104541,0.6154480551452487
104578,0.10310192023633678
104584,0.44210979812900053
104588,0.6116157886098802
104602,0.8881462333825703
104610,0.16092647300180535
104611,0.9046898079763662
104618,0.7150131298211062
104620,0.5050549811258822
104622,0.20190792712949285
104624,0.5739290989660265
104625,0.8685786968652552
104634,0.7958928278352208
104639,0.5470088626292468
104646,0.05408665681930084
104647,0.6539307401936649
104652,0.2548252092565239
104670,0.489730018053504
104677,0.04222468406367963
104685,0.6645125553914328
104691,0.4295790251107829
104696,0.8329353356310522
104699,0.1500738552437223
104712,0.6342688330871492
104714,0.08468324306581324
104717,0.6520187099950763
104718,0.2978499917938618
104740,0.6134416543574593
104741,0.1658624651239127
104743,0.02537337928770721
104744,0.28161414738224194
104747,0.4354587231248974
104767,0.3704004595437387
104772,0.7573568028885607
104776,0.896134908911866
104779,0.29831363860167404
104814,0.0813187264073527
104815,0.44472755621204657
104830,0.500155916625636
104831,0.5187879533891351
104833,0.3550426719185951
104839,0.2584646315443952
104840,0.12039635647464304
104860,0.9302683407188577
104861,0.17501230920728703
104866,0.4734449368127359
104870,0.07669046446742163
104877,0.5488716559986869
104878,0.03666912850812408
104879,0.16839405875594946
104880,0.7272731002790086
104899,0.0474766125061546
104906,0.46941161989167896
104907,0.5709584769407516
104913,0.7660347940259313
104916,0.7631708517971443
104921,0.5029747250943706
104930,0.40242901690464467
104931,0.9627564418184803
104936,0.22534465780403742
104937,0.3476325291317906
104942,0.14493681273592646
104943,0.3573034629903168
104969,0.5683448219268012
104972,0.9086574757918923
104988,0.7092524208107666
105013,0.07842606269489578
105015,0.19126046282619397
105019,0.5060602330543247
105027,0.4643607418348925
105030,0.6458682094206467
105035,0.9787994419826029
105041,0.17447891022484818
105051,0.9636139832594781
105056,0.48559822747415066
105067,0.9739208928278352
105071,0.46697439684884295
105072,0.10146889873625471
105074,0.6281921877564418
105091,0.4381134088298047
105101,0.15189151485311014
105103,0.622521746266207
105134,0.543841293287379
105139,0.08145002461841457
105142,0.6766658460528475
105146,0.6290292138519613
105163,0.8362177909075988
105168,0.588445757426555
105172,0.1190833743640243
105176,0.9564951583784671
105195,0.4790004923682915
105196,0.9803586082389628
105197,0.2123871655998687
105203,0.5892335466929263
105223,0.6948137206630559
105227,0.8600114885934678
105228,0.015686033152798297
105230,0.8363983259478089
105231,0.9547759724273758
105239,0.31662153290661416
105242,0.9188043656655177
105244,0.40274495322501236
105245,0.4474437879533891
105248,0.13780157557853273
105249,0.4162522566880026
105266,0.8530075496471361
105271,0.9345642540620382
105276,0.4513663220088627
105282,0.35459543738716565
105292,0.7494871163630396
105297,0.014213031347447891
105332,0.5381708517971442
105333,0.24091990809125224
105343,0.647238634498605
105344,0.6827958312817988
105345,0.8506195634334482
105357,0.4200229771869358
105359,0.7040620384047268
105366,0.706560807483998
105367,0.3897669456753652
105370,0.010319218775644182
105377,0.3684556047923847
105390,0.2290989660265879
105399,0.08348924995896932
105403,0.8843344821926801
105404,0.506056129985229
105414,0.284141637945183
105417,0.767466765140325
105425,0.8730510421795503
105452,0.8823444936812735
105454,0.7822296077465944
105456,0.611410635155096
105470,0.4348391596914492
105471,0.31077876251436076
105483,0.8705440669620877
105493,0.910827999343509
105508,0.6414492040045954
105514,0.5666584605284753
105515,0.13250861644510092
105528,0.9333743640242902
105529,0.12758903659937634
105531,0.2030157557853274
105532,0.40708600032824555
105558,0.17289922862301
105574,0.04348022320695881
105578,0.07634580666338421
105584,0.9799524043984902
105595,0.5853151157065485
105617,0.9699737403577875
105618,0.5204455933037913
105621,0.41662973904480555
105625,0.4448219268012474
105629,0.3140735269981947
105630,0.10933037912358444
105634,0.3022772033481044
105635,0.10606023305432462
105641,0.7108115870671262
105647,0.8264360741834893
105648,0.6774454291810275
105655,0.3511078286558346
105657,0.19357459379615954
105672,0.8548744460856721
105678,0.8155424257344495
105682,0.8162194321352372
105691,0.34963482685048414
105692,0.3570654849827672
105706,0.22319464959789923
105712,0.4288815033645167
105720,0.24398490070572787
105734,0.11768833087149189
105735,0.21917364188412933
105736,0.8541440997866404
105737,0.06475053339898243
105738,0.7790784506811095
105740,0.9188002625964221
105744,0.5952486459871985
105747,0.5791112752338748
105749,0.8276628918430987
105754,0.41757344493681275
105758,0.5848842934515017
105760,0.47502872148366976
105767,0.9143074019366486
105784,0.6705809945839488
105791,0.10658542589857213
105802,0.9522648941408173
105807,0.860930576070901
105809,0.5322624322993599
105816,0.7508493353028064
105817,0.10014771048744461
105824,0.5159773510585919
105832,0.4334071885770556
105856,0.22728540948629575
105865,0.18161004431314626
105899,0.9269325455440668
105906,0.25946988347283767
105916,0.4529008698506483
105923,0.44789512555391436
105937,0.7165969144920401
105965,0.4387863121614967
105966,0.6944772689972099
105968,0.5308632857377319
105973,0.6245404562612834
105976,0.9196454948301329
105978,0.8123994748071557
105979,0.27954620055801743
105991,0.8268545872312489
105998,0.7801657639914655
105999,0.10540784506811095
106000,0.9001846381093057
106001,0.20299524043984898
106010,0.9769571639586411
106011,0.04105120630231413
106013,0.8137657968160183
106015,0.07811012637452815
106026,0.20161250615460363
106032,0.04888806827506975
106035,0.9376661742983752
106040,0.41103725586738876
106041,0.94750943705892
106044,0.1695059904808797
106053,0.6546898079763663
106054,0.04603233218447399
106065,0.8079886755292959
106081,0.33945100935499756
106083,0.6912153290661415
106087,0.35775069752174626
106090,0.7481700311833251
106101,0.2934432955850977
106102,0.5532455276546857
106109,0.37123338257016253
106116,0.6622558673888068
106150,0.021479566715903495
106155,0.7271459051370425
106166,0.11479566715903497
106176,0.9314746430329888
106189,0.33433037912358443
106199,0.8201953060889545
106205,0.8386878385032004
106206,0.37780239619235184
106211,0.14102248481864435
106214,0.753048580338093
106216,0.43711636303955365
106217,0.572562776957164
106225,0.41134908911866075
106249,0.307455276546857
106256,0.47520925652387985
106258,0.3695511242409322
106261,0.388277531593632
106262,0.6444362383062531
106264,0.13577876251436075
106271,0.4679755457081897
106276,0.22831938289840797
106277,0.6763540128015755
106286,0.5039143279172821
106293,0.23767848350566223
106295,0.44448137206630567
106296,0.08339898243886426
106297,0.7461143935663876
106298,0.5183284096504186
106311,0.6258534383719021
106314,0.28647628426062693
106320,0.27241916953881506
106334,0.6846668307894304
106346,0.3969350073855244
106347,0.3472919743968489
106349,0.7249630723781388
106354,0.7909322172985392
106360,0.07996471360577713
106373,0.7841785655670441
106377,0.2577014606925981
106386,0.8507221401608402
106387,0.5175283111767602
106391,0.1972755621204661
106401,0.9814582307566059
106411,0.6552806499261448
106413,0.9937387165599869
106426,0.9541810274085015
106427,0.8006564910553093
106428,0.7843098637781061
106434,0.6028023961923519
106438,0.10833743640242902
106440,0.173145412768751
106441,0.2538979156408994
106452,0.6993804365665518
106453,0.5424913835548991
106454,0.3755990480879698
106457,0.7712580009847365
106484,0.14316428688659116
106488,0.6767930411948136
106491,0.9268135565402921
106514,0.6613121614967996
106527,0.6610290497291974
106528,0.2782578368619728
106529,0.04076399146561628
106534,0.9465575250287215
106550,0.9505744296733958
106577,0.38420318398161823
106585,0.771097981290005
106590,0.0015509601181683899
106607,0.7097242737567702
106610,0.6561710159199081
106611,0.4452117183653373
106612,0.4129123584441162
106624,0.5006688002625964
106631,0.0272484818644346
106647,0.9682217298539307
106660,0.8955604792384703
106674,0.13644756277695716
106687,0.033723124897423275
106712,0.374507631708518
106713,0.4478540948629575
106717,0.6685786968652552
106720,0.4352494666010176
106721,0.8069136714262267
106724,0.8104546200558018
106735,0.7431724930247825
106739,0.5786558345642541
106740,0.5904521582143444
106754,0.7039512555391433
106760,0.9710979812900049
106761,0.41787707204989333
106784,0.8120301985885443
106787,0.6541030690956835
106797,0.021073362875430823
106798,0.606626456589529
106802,0.8616732315772196
106803,0.32225094370589197
106804,0.8925529295913343
106805,0.24100196947316593
106810,0.8226202199245036
106812,0.8766248153618906
106813,0.7112711308058427
106817,0.6357377318234039
106822,0.685930576070901
106823,0.239483833907763
106827,0.14102248481864435
106841,0.4503897915640899
106851,0.9153249630723782
106852,0.6811628097817167
106853,0.8560930576070901
106854,0.99582717872969
106861,0.4408337436402429
106873,0.4681889053011653
106877,0.24542918102740852
106878,0.0940833743640243
106881,0.7371122599704579
106900,0.2228540948629575
106906,0.3578573773182341
106907,0.8362588215985557
106914,0.8390612177909076
106916,0.8278885606433612
106924,0.04630723781388478
106931,0.45601509929427214
106936,0.5299729197439685
106937,0.8198178237321516
106938,0.22143853602494665
106939,0.687370753323486
106943,0.4140858362054817
106944,0.849027572624323
106967,0.7016330215000821
106980,0.12415476776628918
106986,0.7328984080091907
106987,0.2217790907598884
106990,0.09333251271951419
107013,0.10158378467093386
107023,0.5985926473001806
107033,0.37920974889217135
107037,0.6667774495322502
107048,0.25541194813720663
107071,0.5932914820285574
107081,0.016322008862629248
107113,0.8209174462497949
107130,0.14560150992942722
107131,0.32918923354669294
107145,0.6002133595929755
107156,0.7124979484654521
107219,0.6378015755785328
107222,0.7721852946003611
107223,0.9402470047595601
107232,0.9644140817331363
107245,0.5248358772361726
107246,0.6257795831281798
107247,0.5638519612670277
107256,0.02049483013293944
107259,0.18148284917118002
107260,0.059092401116034796
107279,0.9660471032332184
107280,0.5804652880354505
107281,0.17805268340718858
107285,0.8815320860003283
107329,0.021573937305104218
107337,0.638109305760709
107349,0.8412686689643855
107350,0.3431642868865912
107351,0.013708353848678813
107359,0.8611480387329723
107391,0.7313474478910226
107394,0.31049565074675856
107395,0.3511734777613655
107406,0.4289020187099951
107416,0.7396438536024946
107417,0.07357623502379779
107418,0.4667035942885278
107419,0.3755292959133432
107444,0.1283234859675037
107445,0.2733218447398654
107446,0.8029172821270311
107460,0.9078819957328081
107470,0.770888724766125
107475,0.27419169538815036
107520,0.42695306088954543
107526,0.8792877072049893
107527,0.22158214344329558
107530,0.10098473658296404
107532,0.6015386509108813
107534,0.749532250123092
107535,0.4297021171836534
107554,0.7902552108977514
107556,0.15297472509437057
107559,0.8355489906450024
107561,0.03802314130969966
107564,0.4674462497948465
107566,0.4124158870835385
107571,0.5455686853766617
107590,0.8123543410471032
107602,0.7411209584769407
107625,0.5825086164451009
107626,0.984892499589693
107635,0.07694485475135401
107636,0.6364475627769571
107645,0.19663138027244378
107652,0.938732972263253
107655,0.43678811751189894
107668,0.6018340718857706
107670,0.16944034137534877
107677,0.02740029542097489
107680,0.9600484162153292
107683,0.8880313474478909
107684,0.05193254554406696
107691,0.5970786148038733
107692,0.5001641227638274
107703,0.41065567044149026
107709,0.4445429181027408
107710,0.6195880518627934
107721,0.7753282455276548
107725,0.9225381585425898
107727,0.8073403906121779
107739,0.2792836041358937
107740,0.42769161332676847
107741,0.47028147053996394
107747,0.2945716395864106
107765,0.9370096832430658
107768,0.01760216642048252
107775,0.7640776300672902
107782,0.9744050549811257
107790,0.11594862957492202
107801,0.17089693090431643
107807,0.14881831610044313
107811,0.46445511242409326
107817,0.7556417200065649
107826,0.6512924667651403
107838,0.858415394715247
107839,0.28965616280978174
107843,0.8117799113737075
107847,0.6412768751025768
107849,0.8059576563269325
107850,0.7324963072378139
107867,0.6994624979484654
107871,0.6738798621368783
107908,0.5466395864106351
107913,0.6441367142622683
107927,0.15532578368619726
107931,0.4333948793697686
107955,0.12135647464303298
107962,0.7297062202527491
107977,0.40116937469226976
107978,0.3575414409978664
107993,0.16712210733628755
108010,0.6941654357459378
108016,0.32816346627277204
108018,0.9706876743804365
108027,0.9831240768094535
108045,0.9884990973247988
108069,0.841440997866404
108082,0.2699121943213524
108089,0.786968652552109
108092,0.4214426390940424
108106,0.008173313638601675
108112,0.5847817167241096
108120,0.8621040538322665
108122,0.9211349089118661
108135,0.15953142950927293
108170,0.08558591826686361
108171,0.6907270638437552
108177,0.04784178565567044
108180,0.8168759231905466
108183,0.42885278188084686
108184,0.08271376989988512
108185,0.3573116691285081
108192,0.6739947480715575
108195,0.9132570162481537
108196,0.9323937305104217
108218,0.19718529460036108
108219,0.670527654685705
108243,0.5466847201706877
108249,0.05249056294107993
108251,0.21731495158378467
108274,0.4606187428196291
108280,0.9845765632693254
108289,0.8340677827014608
108292,0.4379492860659774
108295,0.5450352863942228
